id,tooltip
52,"[color=LIGHT_BLUE]A prickly desert plant with a high AoE. Slightly more efficient against mass creeps and humans.[/color]
[color=YELLOW]Author:[/color] Lapsus
[color=YELLOW]Element:[/color] [color=32cd32ff]Nature[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]114[/color] dps, [color=7fffd4ff]Essence[/color], [color=GOLD]820[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GREENYELLOW]Splash attack:[/color]
	[color=GOLD]320[/color] AoE: [color=GOLD]50%[/color] damage
[color=GOLD]+17%[/color] damage to masses ([color=GOLD]+1.1%[/color]/lvl)
[color=GOLD]+17%[/color] damage to humanoids ([color=GOLD]+1.1%[/color]/lvl)

"
53,"[color=LIGHT_BLUE]Uncommon astral tower that deals spell damage equal to its attack every time the tower attacks.[/color]
[color=YELLOW]Author:[/color] i_m0ck_death
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]81[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]875[/color] range
 
[color=GOLD]Magic Split[/color]
On damage this tower deals [color=GOLD]100%[/color] of its attack damage as spell damage to the target.

"
54,"[color=LIGHT_BLUE]This tower uses its lightning powers to help its allies. [/color]
[color=YELLOW]Author:[/color] Boekie
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]498[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]1200[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+0.04[/color] mana regen/lvl

 
[color=GOLD]Electric Field[/color]
On every attack this tower shocks a creep in range. This shock deals spelldamage and stuns the creep.

 
[color=GOLD]Charge[/color]
Applies a buff to target tower which increases attack speed.

 
Mana cost: [color=GOLD]20[/color], [color=GOLD]1200[/color] range, [color=GOLD]5s[/color] cooldown

"
55,"[color=LIGHT_BLUE]Uncommon astral tower that deals spell damage equal to its attack every time the tower attacks.[/color]
[color=YELLOW]Author:[/color] i_m0ck_death
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]305[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]875[/color] range
 
[color=GOLD]Magic Split[/color]
On damage this tower deals [color=GOLD]100%[/color] of its attack damage as spell damage to the target.

"
56,"[color=LIGHT_BLUE]Uncommon astral tower that deals spell damage equal to its attack every time the tower attacks.[/color]
[color=YELLOW]Author:[/color] i_m0ck_death
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]638[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]875[/color] range
 
[color=GOLD]Magic Split[/color]
On damage this tower deals [color=GOLD]100%[/color] of its attack damage as spell damage to the target.

"
57,"[color=LIGHT_BLUE]Uncommon astral tower that deals spell damage equal to its attack every time the tower attacks.[/color]
[color=YELLOW]Author:[/color] i_m0ck_death
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1149[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]875[/color] range
 
[color=GOLD]Magic Split[/color]
On damage this tower deals [color=GOLD]100%[/color] of its attack damage as spell damage to the target.

"
58,"[color=LIGHT_BLUE]Tower with a chance to cast an ice nova.[/color]
[color=YELLOW]Author:[/color] Velex
[color=YELLOW]Element:[/color] [color=6495edff]Ice[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]2236[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]700[/color] range
 
[color=GOLD]Ice Nova[/color]
Has a chance to deal AoE damage and slow creeps around the target.

"
59,"[color=LIGHT_BLUE]Not very experienced mage of elements.[/color]
[color=YELLOW]Author:[/color] Kel-Thuzad
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]12[/color] dps, [color=00bfffff]Magic[/color], [color=GOLD]900[/color] range
 
[color=GOLD]Elemental Chaos[/color]
Elementalist casts a random spell on attack.

"
60,"[color=LIGHT_BLUE]Let all who live in the world stand in awe of him.[/color]
[color=YELLOW]Author:[/color] Kel-Thuzad
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]208[/color] dps, [color=00bfffff]Magic[/color], [color=GOLD]900[/color] range
 
[color=GOLD]Elemental Chaos[/color]
Elementalist casts a random spell on attack.

"
61,"[color=LIGHT_BLUE]Really experienced mage of elements.[/color]
[color=YELLOW]Author:[/color] Kel-Thuzad
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]104[/color] dps, [color=00bfffff]Magic[/color], [color=GOLD]900[/color] range
 
[color=GOLD]Elemental Chaos[/color]
Elementalist casts a random spell on attack.

"
62,"[color=LIGHT_BLUE]Little more experienced mage of elements.[/color]
[color=YELLOW]Author:[/color] Kel-Thuzad
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]41[/color] dps, [color=00bfffff]Magic[/color], [color=GOLD]900[/color] range
 
[color=GOLD]Elemental Chaos[/color]
Elementalist casts a random spell on attack.

"
63,"[color=LIGHT_BLUE]The mechanical version of the other two dragon roosts.[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]594[/color] dps, [color=7fffd4ff]Essence[/color], [color=GOLD]800[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GREENYELLOW]Bounce attack:[/color]
	[color=GOLD]6[/color] targets
	[color=GOLD]-10%[/color] damage per bounce

 
[color=GOLD]Bronzefication[/color]
Each time this tower damages a unit it has a chance to turn the target's flesh into bronze. The unit is slowed, loses half of its health regeneration, has higher item quality and has more armor.

"
64,"[color=LIGHT_BLUE]Advanced Nature tower that is able to release a spray of thorns from it's back. [/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=32cd32ff]Nature[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]915[/color] dps, [color=d2b48cff]Physical[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Occasional Quillspray[/color]
On attack this tower has a chance to trigger a Quillspray.

 
[color=GOLD]Quillspray[/color]
This tower releases thorns from its back, damaging every unit in range.

 
Mana cost: [color=GOLD]5[/color], [color=GOLD]800[/color] range, [color=GOLD]0.2s[/color] cooldown

"
65,"[color=LIGHT_BLUE]Advanced Nature tower that is able to release a spray of thorns from it's back. [/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=32cd32ff]Nature[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1776[/color] dps, [color=d2b48cff]Physical[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Occasional Quillspray[/color]
On attack this tower has a chance to trigger a Quillspray.

 
[color=GOLD]Quillspray[/color]
This tower releases thorns from its back, damaging every unit in range.

 
Mana cost: [color=GOLD]5[/color], [color=GOLD]800[/color] range, [color=GOLD]0.2s[/color] cooldown

"
66,"[color=LIGHT_BLUE]During the grand battle against humans, The Blackrock clan used this magical totem, making them unstoppable. [/color]
[color=YELLOW]Author:[/color] poussix
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]518[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]1200[/color] range
 
[color=GOLD]Shamanic Totem[/color]
Upon casting Demonic Fire there is a chance to buff towers in range, increasing their spell damage dealt and restoring some of their mana.
 
[color=GOLD]Fighter Totem[/color]
On attack there is a chance to buff towers in range, increasing their damage dealt, crit chance and crit damage.

 
[color=GOLD]Demonic Fire[/color]
Places a buff on a creep. When a tower damages the buffed creep, there is a chance to permanently increase the damage it takes from fire towers.

 
[color=GOLD]1200[/color] range, [color=GOLD]4s[/color] cooldown

"
67,"[color=LIGHT_BLUE]Advanced tower thats attacks multiple targets at once and burns them, increasing other fire towers damage and dealing some damage over time. [/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]70[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]700[/color] range
 
[color=YELLOW]Specials:[/color]
[b][color=GOLD]Multishot:[/color][/b]
Attacks up to [color=GOLD]4[/color] targets at the same time.

 
[color=GOLD]Ignite[/color]
Deals damage over time.

"
68,"[color=LIGHT_BLUE]Advanced tower thats attacks multiple targets at once and burns them, increasing other fire towers damage and dealing some damage over time. [/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]110[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]700[/color] range
 
[color=YELLOW]Specials:[/color]
[b][color=GOLD]Multishot:[/color][/b]
Attacks up to [color=GOLD]4[/color] targets at the same time.

 
[color=GOLD]Ignite[/color]
Deals damage over time.

"
69,"[color=LIGHT_BLUE]Advanced tower thats attacks multiple targets at once and burns them, increasing other fire towers damage and dealing some damage over time. [/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]156[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]700[/color] range
 
[color=YELLOW]Specials:[/color]
[b][color=GOLD]Multishot:[/color][/b]
Attacks up to [color=GOLD]4[/color] targets at the same time.

 
[color=GOLD]Ignite[/color]
Deals damage over time.

"
70,"[color=LIGHT_BLUE]The hounds of war are howling again.[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]68[/color] dps, [color=9370dbff]Decay[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Roar[/color]
Whenever this tower damages a creep it has a chance to increase the damage of nearby towers.

"
71,"[color=LIGHT_BLUE]Fills the air with pure sunlight weakening all enemies in its vicinity. [/color]
[color=YELLOW]Author:[/color] geX
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]707[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]800[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GREENYELLOW]Splash attack:[/color]
	[color=GOLD]50[/color] AoE: [color=GOLD]100%[/color] damage
	[color=GOLD]350[/color] AoE: [color=GOLD]40%[/color] damage

 
[color=GOLD]Sunshine - Aura[/color]
Reduces the armor of creeps in range and makes them more vulnerable to damage from Astral, Fire, Iron and Nature towers.

"
72,"[color=LIGHT_BLUE]Fills the air with pure sunlight weakening all enemies in its vicinity. [/color]
[color=YELLOW]Author:[/color] geX
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1537[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]1100[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GREENYELLOW]Splash attack:[/color]
	[color=GOLD]50[/color] AoE: [color=GOLD]100%[/color] damage
	[color=GOLD]350[/color] AoE: [color=GOLD]40%[/color] damage

 
[color=GOLD]Sunshine - Aura[/color]
Reduces the armor of creeps in range and makes them more vulnerable to damage from Astral, Fire, Iron and Nature towers.

"
73,"[color=LIGHT_BLUE]The hounds of war are howling again.[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]196[/color] dps, [color=9370dbff]Decay[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Roar[/color]
Whenever this tower damages a creep it has a chance to increase the damage of nearby towers.

"
74,"[color=LIGHT_BLUE]The hounds of war are howling again.[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]750[/color] dps, [color=9370dbff]Decay[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Roar[/color]
Whenever this tower damages a creep it has a chance to increase the damage of nearby towers.

"
75,"[color=LIGHT_BLUE]The hounds of war are howling again.[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1426[/color] dps, [color=9370dbff]Decay[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Roar[/color]
Whenever this tower damages a creep it has a chance to increase the damage of nearby towers.

"
76,"[color=LIGHT_BLUE]The hounds of war are howling again.[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]2707[/color] dps, [color=9370dbff]Decay[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Roar[/color]
Whenever this tower damages a creep it has a chance to increase the damage of nearby towers.

"
77,"[color=LIGHT_BLUE]This igloo emits an extreme amount of cold, slowing and stunning creeps around it.[/color]
[color=YELLOW]Author:[/color] Boekie
[color=YELLOW]Element:[/color] [color=6495edff]Ice[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]278[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]1000[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]-50%[/color] damage to masses

 
[color=GOLD]Extreme Cold[/color]
Damages and slows every unit that comes in range.

"
78,"[color=LIGHT_BLUE]This igloo emits an extreme amount of cold, slowing and stunning creeps around it.[/color]
[color=YELLOW]Author:[/color] Boekie
[color=YELLOW]Element:[/color] [color=6495edff]Ice[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]596[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]1000[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]-50%[/color] damage to masses

 
[color=GOLD]Extreme Cold[/color]
Damages and slows every unit that comes in range.

"
79,"[color=LIGHT_BLUE]This igloo emits an extreme amount of cold, slowing and stunning creeps around it.[/color]
[color=YELLOW]Author:[/color] Boekie
[color=YELLOW]Element:[/color] [color=6495edff]Ice[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1114[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]1000[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]-50%[/color] damage to masses

 
[color=GOLD]Extreme Cold[/color]
Damages and slows every unit that comes in range.

"
80,"[color=LIGHT_BLUE]A strong tower against the undead. Can see nearby invisible units.[/color]
[color=YELLOW]Author:[/color] SternBogen
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]56[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]850[/color] range
 
[color=GOLD]Magical Sight[/color]
Can see invisible enemy units.
 
[color=GOLD]Power of Light[/color]
The mighty holy light weakens enemy undead creeps.

"
81,"[color=LIGHT_BLUE]A strong tower against the undead. Can see nearby invisible units.[/color]
[color=YELLOW]Author:[/color] SternBogen
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]530[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]850[/color] range
 
[color=GOLD]Magical Sight[/color]
Can see invisible enemy units.
 
[color=GOLD]Power of Light[/color]
The mighty holy light weakens enemy undead creeps.

"
82,"[color=LIGHT_BLUE]A strong tower against the undead. Can see nearby invisible units.[/color]
[color=YELLOW]Author:[/color] SternBogen
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]192[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]850[/color] range
 
[color=GOLD]Magical Sight[/color]
Can see invisible enemy units.
 
[color=GOLD]Power of Light[/color]
The mighty holy light weakens enemy undead creeps.

"
83,"[color=LIGHT_BLUE]Only seen above the highest clouds, this rare creature sears the sky.[/color]
[color=YELLOW]Author:[/color] drol
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]98[/color] dps, [color=00bfffff]Magic[/color], [color=GOLD]900[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+0.1[/color] mana regen/lvl

 
[color=GOLD]Wind Shear[/color]
Increases the attackspeed of a tower and gives it a chance to cast chainlightning.

 
Mana cost: [color=GOLD]15[/color], [color=GOLD]300[/color] range, [color=GOLD]3s[/color] cooldown

"
84,"[color=LIGHT_BLUE]Rare Astral tower with a chance on each attack to create a wave of light that damages enemies. [/color]
[color=YELLOW]Author:[/color] i_m0ck_death
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]406[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]900[/color] range
 
[color=GOLD]Ain Soph Aur[/color]
This tower has a chance on every attack to create a shockwave of light.
 
[color=GOLD]Aura of Light - Aura[/color]
Nearby towers deal more damage to undead creeps.

"
85,"[color=LIGHT_BLUE]Rare Astral tower with a chance on each attack to create a wave of light that damages enemies. [/color]
[color=YELLOW]Author:[/color] i_m0ck_death
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]751[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]900[/color] range
 
[color=GOLD]Ain Soph Aur[/color]
This tower has a chance on every attack to create a shockwave of light.
 
[color=GOLD]Aura of Light - Aura[/color]
Nearby towers deal more damage to undead creeps.

"
