id,tooltip
49,"[color=LIGHT_BLUE]The spirit of a watcher left to look over the ruins.[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]136[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]1200[/color] range
 
[color=GOLD]Lunar Grace[/color]
Smites a target creep dealing spell damage. There is also a chance to stun the creep and make it more vulnerable to spells.

 
[color=GOLD]1200[/color] range, [color=GOLD]2s[/color] cooldown

"
50,"[color=LIGHT_BLUE]The spirit of a watcher left to look over the ruins.[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]408[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]1200[/color] range
 
[color=GOLD]Lunar Grace[/color]
Smites a target creep dealing spell damage. There is also a chance to stun the creep and make it more vulnerable to spells.

 
[color=GOLD]1200[/color] range, [color=GOLD]2s[/color] cooldown

"
51,"[color=LIGHT_BLUE]The spirit of a watcher left to look over the ruins.[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]680[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]1200[/color] range
 
[color=GOLD]Lunar Grace[/color]
Smites a target creep dealing spell damage. There is also a chance to stun the creep and make it more vulnerable to spells.

 
[color=GOLD]1200[/color] range, [color=GOLD]2s[/color] cooldown

"
52,"[color=LIGHT_BLUE]A prickly desert plant with a high AoE. Slightly more efficient against mass creeps and humans.[/color]
[color=YELLOW]Author:[/color] Lapsus
[color=YELLOW]Element:[/color] [color=32cd32ff]Nature[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]114[/color] DPS, [color=7fffd4ff]Essence[/color], [color=GOLD]820[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]+17%[/color] damage to masses ([color=GOLD]+1.1%[/color]/lvl)
[color=GOLD]+17%[/color] damage to humanoids ([color=GOLD]+1.1%[/color]/lvl)
 
[color=GOLD]Splash Attack[/color]
[color=GOLD]320[/color] AoE: [color=GOLD]50%[/color] damage
"
53,"[color=LIGHT_BLUE]Uncommon astral tower that deals spell damage equal to its attack every time the tower attacks.[/color]
[color=YELLOW]Author:[/color] i_m0ck_death
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]81[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]875[/color] range
 
[color=GOLD]Magic Split[/color]
Deals additional spell damage to hit creeps, equal to [color=GOLD]100%[/color] of this tower's attack damage.
"
54,"[color=LIGHT_BLUE]This tower uses its lightning powers to help its allies.[/color]
[color=YELLOW]Author:[/color] Boekie
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]498[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]1200[/color] range
[color=YELLOW]Mana:[/color] [color=CORNFLOWER_BLUE]30[/color] ([color=CORNFLOWER_BLUE]+1[/color]/sec)
 
[color=GOLD]Specials[/color]
[color=GOLD]+0.04[/color] mana regen/lvl
 
[color=GOLD]Electric Field[/color]
On attack, this tower shocks a random creep in range. This shock deals spell damage and stuns the creep.
 
[color=GOLD]Charge[/color]
Applies a buff to target tower which increases attack speed.

 
Mana cost: [color=GOLD]20[/color], [color=GOLD]1200[/color] range, [color=GOLD]5s[/color] cooldown

"
55,"[color=LIGHT_BLUE]Uncommon astral tower that deals spell damage equal to its attack every time the tower attacks.[/color]
[color=YELLOW]Author:[/color] i_m0ck_death
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]305[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]875[/color] range
 
[color=GOLD]Magic Split[/color]
Deals additional spell damage to hit creeps, equal to [color=GOLD]100%[/color] of this tower's attack damage.
"
56,"[color=LIGHT_BLUE]Uncommon astral tower that deals spell damage equal to its attack every time the tower attacks.[/color]
[color=YELLOW]Author:[/color] i_m0ck_death
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]638[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]875[/color] range
 
[color=GOLD]Magic Split[/color]
Deals additional spell damage to hit creeps, equal to [color=GOLD]100%[/color] of this tower's attack damage.
"
57,"[color=LIGHT_BLUE]Uncommon astral tower that deals spell damage equal to its attack every time the tower attacks.[/color]
[color=YELLOW]Author:[/color] i_m0ck_death
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1149[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]875[/color] range
 
[color=GOLD]Magic Split[/color]
Deals additional spell damage to hit creeps, equal to [color=GOLD]100%[/color] of this tower's attack damage.
"
58,"[color=LIGHT_BLUE]Tower with a chance to cast an ice nova.[/color]
[color=YELLOW]Author:[/color] Velex
[color=YELLOW]Element:[/color] [color=6495edff]Ice[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]2236[/color] DPS, [color=6495edff]Elemental[/color], [color=GOLD]700[/color] range
 
[color=GOLD]Ice Nova[/color]
Chance to blast hit creeps target with an [color=GOLD]Ice Nova[/color], dealing AoE spell damage and slowing all affected creeps.
"
59,"[color=LIGHT_BLUE]Not very experienced mage of elements.[/color]
[color=YELLOW]Author:[/color] Kel-Thuzad
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]12[/color] DPS, [color=00bfffff]Arcane[/color], [color=GOLD]900[/color] range
 
[color=GOLD]Elemental Chaos[/color]
Elementalist casts a random spell on attack.
"
60,"[color=LIGHT_BLUE]Let all who live in the world stand in awe of him.[/color]
[color=YELLOW]Author:[/color] Kel-Thuzad
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]208[/color] DPS, [color=00bfffff]Arcane[/color], [color=GOLD]900[/color] range
 
[color=GOLD]Elemental Fury[/color]
Consecutive casts of the same spell will deal more damage.
 
[color=GOLD]Elemental Chaos[/color]
Elementalist casts a random spell on attack.
"
61,"[color=LIGHT_BLUE]Really experienced mage of elements.[/color]
[color=YELLOW]Author:[/color] Kel-Thuzad
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]104[/color] DPS, [color=00bfffff]Arcane[/color], [color=GOLD]900[/color] range
 
[color=GOLD]Elemental Chaos[/color]
Elementalist casts a random spell on attack.
"
62,"[color=LIGHT_BLUE]Little more experienced mage of elements.[/color]
[color=YELLOW]Author:[/color] Kel-Thuzad
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]41[/color] DPS, [color=00bfffff]Arcane[/color], [color=GOLD]900[/color] range
 
[color=GOLD]Elemental Chaos[/color]
Elementalist casts a random spell on attack.
"
63,"[color=LIGHT_BLUE]The mechanical version of the other two dragon roosts.[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]594[/color] DPS, [color=7fffd4ff]Essence[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Bounce Attack[/color]
[color=GOLD]6[/color] targets
[color=GOLD]-10%[/color] damage per bounce
 
[color=GOLD]Bronzefication[/color]
Chance to turn the flesh of the hit creep into bronze. The creep is slowed, loses half of its health regeneration, has higher item quality and has more armor.
"
64,"[color=LIGHT_BLUE]Advanced Nature tower that is able to release a spray of thorns from it's back.[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=32cd32ff]Nature[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]915[/color] DPS, [color=d2b48cff]Physical[/color], [color=GOLD]800[/color] range
[color=YELLOW]Mana:[/color] [color=CORNFLOWER_BLUE]100[/color] ([color=CORNFLOWER_BLUE]+1[/color]/sec)
 
[color=GOLD]Occasional Thornspray[/color]
On attack this tower has a chance to trigger a [color=GOLD]Thornspray[/color].
 
[color=GOLD]Thornspray[/color]
This tower releases thorns from its back, dealing [color=d2b48cff]Physical[/color] damage to every unit in range.

 
Mana cost: [color=GOLD]5[/color], [color=GOLD]800[/color] range, [color=GOLD]0.2s[/color] cooldown

"
65,"[color=LIGHT_BLUE]Advanced Nature tower that is able to release a spray of thorns from it's back.[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=32cd32ff]Nature[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1776[/color] DPS, [color=d2b48cff]Physical[/color], [color=GOLD]800[/color] range
[color=YELLOW]Mana:[/color] [color=CORNFLOWER_BLUE]100[/color] ([color=CORNFLOWER_BLUE]+1[/color]/sec)
 
[color=GOLD]Occasional Thornspray[/color]
On attack this tower has a chance to trigger a [color=GOLD]Thornspray[/color].
 
[color=GOLD]Thornspray[/color]
This tower releases thorns from its back, dealing [color=d2b48cff]Physical[/color] damage to every unit in range.

 
Mana cost: [color=GOLD]5[/color], [color=GOLD]800[/color] range, [color=GOLD]0.2s[/color] cooldown

"
66,"[color=LIGHT_BLUE]This Black Rock structure makes nearby warriors unstoppable.[/color]
[color=YELLOW]Author:[/color] poussix
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]518[/color] DPS, [color=6495edff]Elemental[/color], [color=GOLD]1200[/color] range
 
[color=GOLD]Shamanic Totem[/color]
Upon casting [color=GOLD]Demonic Fire[/color] there is a chance to buff towers in range, increasing their spell damage dealt and restoring some of their mana.
 
[color=GOLD]Fighter Totem[/color]
Whenever this tower attacks, it has a chance to buff towers in range, increasing their attack damage dealt, crit chance and crit damage.
 
[color=GOLD]Demonic Fire[/color]
Places a buff on a creep. When a tower damages the buffed creep, there is a chance to permanently increase the damage it takes from [color=ff4500ff]Fire[/color] towers.

 
[color=GOLD]1200[/color] range, [color=GOLD]4s[/color] cooldown

"
67,"[color=LIGHT_BLUE]Advanced tower thats attacks multiple targets at once and burns them, increasing other fire towers damage and dealing some damage over time.[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]70[/color] DPS, [color=6495edff]Elemental[/color], [color=GOLD]700[/color] range
 
[color=GOLD]Multishot[/color]
Attacks up to [color=GOLD]4[/color] targets at the same time.
 
[color=GOLD]Ignite[/color]
Ignites hit creeps, causing spell damage over time and increasing vulnerability to [color=ff4500ff]Fire[/color] towers.
"
68,"[color=LIGHT_BLUE]Advanced tower thats attacks multiple targets at once and burns them, increasing other fire towers damage and dealing some damage over time.[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]110[/color] DPS, [color=6495edff]Elemental[/color], [color=GOLD]700[/color] range
 
[color=GOLD]Multishot[/color]
Attacks up to [color=GOLD]4[/color] targets at the same time.
 
[color=GOLD]Ignite[/color]
Ignites hit creeps, causing spell damage over time and increasing vulnerability to [color=ff4500ff]Fire[/color] towers.
"
69,"[color=LIGHT_BLUE]Advanced tower thats attacks multiple targets at once and burns them, increasing other fire towers damage and dealing some damage over time.[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]156[/color] DPS, [color=6495edff]Elemental[/color], [color=GOLD]700[/color] range
 
[color=GOLD]Multishot[/color]
Attacks up to [color=GOLD]4[/color] targets at the same time.
 
[color=GOLD]Ignite[/color]
Ignites hit creeps, causing spell damage over time and increasing vulnerability to [color=ff4500ff]Fire[/color] towers.
"
70,"[color=LIGHT_BLUE]The hounds of war are howling again.[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]68[/color] DPS, [color=9370dbff]Decay[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Roar[/color]
Whenever this tower hits a creep, it has a chance to release a [color=GOLD]Roar[/color] which increases attack damage of nearby towers.
"
71,"[color=LIGHT_BLUE]Fills the air with pure sunlight weakening all enemies in its vicinity.[/color]
[color=YELLOW]Author:[/color] geX
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]707[/color] DPS, [color=6495edff]Elemental[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Splash Attack[/color]
[color=GOLD]50[/color] AoE: [color=GOLD]100%[/color] damage
[color=GOLD]350[/color] AoE: [color=GOLD]40%[/color] damage
 
[color=GOLD]Sunshine - Aura[/color]
Reduces the armor of creeps in range and makes them more vulnerable to damage from [color=66cdaaff]Astral[/color], [color=ff4500ff]Fire[/color], [color=d2b48cff]Iron[/color] and [color=32cd32ff]Nature[/color] towers.
"
72,"[color=LIGHT_BLUE]Fills the air with pure sunlight weakening all enemies in its vicinity.[/color]
[color=YELLOW]Author:[/color] geX
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1537[/color] DPS, [color=6495edff]Elemental[/color], [color=GOLD]1100[/color] range
 
[color=GOLD]Splash Attack[/color]
[color=GOLD]50[/color] AoE: [color=GOLD]100%[/color] damage
[color=GOLD]350[/color] AoE: [color=GOLD]40%[/color] damage
 
[color=GOLD]Sunshine - Aura[/color]
Reduces the armor of creeps in range and makes them more vulnerable to damage from [color=66cdaaff]Astral[/color], [color=ff4500ff]Fire[/color], [color=d2b48cff]Iron[/color] and [color=32cd32ff]Nature[/color] towers.
"
73,"[color=LIGHT_BLUE]The hounds of war are howling again.[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]196[/color] DPS, [color=9370dbff]Decay[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]+5%[/color] base damage/lvl
 
[color=GOLD]Roar[/color]
Whenever this tower hits a creep, it has a chance to release a [color=GOLD]Roar[/color] which increases attack damage of nearby towers.
"
74,"[color=LIGHT_BLUE]The hounds of war are howling again.[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]750[/color] DPS, [color=9370dbff]Decay[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]+6%[/color] base damage/lvl
 
[color=GOLD]Roar[/color]
Whenever this tower hits a creep, it has a chance to release a [color=GOLD]Roar[/color] which increases attack damage of nearby towers.
"
75,"[color=LIGHT_BLUE]The hounds of war are howling again.[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1426[/color] DPS, [color=9370dbff]Decay[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]+7%[/color] base damage/lvl
 
[color=GOLD]Roar[/color]
Whenever this tower hits a creep, it has a chance to release a [color=GOLD]Roar[/color] which increases attack damage of nearby towers.
"
76,"[color=LIGHT_BLUE]The hounds of war are howling again.[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]2707[/color] DPS, [color=9370dbff]Decay[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]+8%[/color] base damage/lvl
 
[color=GOLD]Roar[/color]
Whenever this tower hits a creep, it has a chance to release a [color=GOLD]Roar[/color] which increases attack damage of nearby towers.
"
77,"[color=LIGHT_BLUE]This igloo emits an extreme amount of cold, slowing and stunning creeps around it.[/color]
[color=YELLOW]Author:[/color] Boekie
[color=YELLOW]Element:[/color] [color=6495edff]Ice[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]278[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]1000[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]-50%[/color] damage to masses
 
[color=GOLD]Extreme Cold[/color]
Creeps that come in range of this tower will suffer spell damage and become slowed.
"
78,"[color=LIGHT_BLUE]This igloo emits an extreme amount of cold, slowing and stunning creeps around it.[/color]
[color=YELLOW]Author:[/color] Boekie
[color=YELLOW]Element:[/color] [color=6495edff]Ice[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]596[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]1000[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]-50%[/color] damage to masses
 
[color=GOLD]Extreme Cold[/color]
Creeps that come in range of this tower will suffer spell damage and become slowed.
"
79,"[color=LIGHT_BLUE]This igloo emits an extreme amount of cold, slowing and stunning creeps around it.[/color]
[color=YELLOW]Author:[/color] Boekie
[color=YELLOW]Element:[/color] [color=6495edff]Ice[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1114[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]1000[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]-50%[/color] damage to masses
 
[color=GOLD]Extreme Cold[/color]
Creeps that come in range of this tower will suffer spell damage and become slowed.
"
80,"[color=LIGHT_BLUE]A strong tower against the undead.[/color]
[color=YELLOW]Author:[/color] SternBogen
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]56[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]850[/color] range
 
[color=GOLD]Power of Light[/color]
Weakens [color=9370dbff]Undead[/color] hit creeps, increasing attack and spell damage taken.
"
